4.293370,-3.121890,1.539290
4.301800,-2.786370,1.546860
4.311780,-2.419190,1.546020
4.323460,-2.082360,1.559060
4.335370,-1.582520,1.545230
4.342970,-1.221490,1.564610
4.342380,-0.864836,1.574050
4.334450,-0.502600,1.580260
4.330720,-0.172393,1.580960
4.326610,0.105817,1.580170
4.324190,0.402545,1.567240
4.328150,0.788171,1.558080
4.341470,1.164230,1.544060
4.359590,1.705490,1.540990
4.359150,2.038570,1.582990
4.337770,2.368020,1.673300
4.294690,2.663200,1.707320
4.249580,3.032190,1.726960
4.193910,3.378410,1.714990
4.166360,3.663760,1.648480
4.168680,3.872030,1.596170
4.168880,4.156360,1.557170
4.187710,4.493480,1.525940
4.205810,4.830850,1.561190
4.213080,5.206190,1.543950
4.224860,5.481000,1.541070
4.235500,5.776790,1.539480
4.242770,6.064520,1.534800
4.259100,6.543580,1.537780
4.266000,6.809480,1.532480
4.277170,7.134850,1.544880
4.281140,7.451730,1.553270
4.286570,7.819470,1.556440
4.293480,8.081820,1.553620
4.301950,8.512940,1.554940
4.306090,8.846590,1.574600
4.314440,9.223380,1.554200
4.322780,9.724190,1.548270
4.333380,10.062800,1.547340
4.342140,10.381700,1.547660
4.341450,10.655900,1.577840
4.337080,11.060700,1.579950
4.330530,11.415500,1.586340
4.318770,11.695100,1.590190
4.313020,11.930000,1.585620
4.309300,12.454100,1.583000
4.294960,12.811600,1.600730
4.287910,13.193000,1.590920
4.287830,13.541500,1.570790
4.289220,13.718500,1.563630
4.289880,13.811800,1.558210
4.291750,14.159800,1.563390
4.292220,14.480800,1.564280
4.293690,14.757200,1.543550
4.297110,15.119400,1.550260
4.297360,15.527400,1.583850
4.290830,15.990800,1.583870
4.276190,16.360800,1.588580
4.277010,16.667700,1.582840
4.275550,17.061500,1.576780
4.272040,17.407200,1.579300
4.269030,17.826200,1.578430
4.267580,18.133600,1.582950
4.277390,18.493200,1.536070
4.287570,18.831800,1.551730
4.294490,19.176300,1.546360
4.304530,19.582000,1.544520
4.308110,19.958200,1.562550
4.309200,20.227200,1.563750
4.305970,20.493500,1.580920
4.295500,20.888400,1.583490
4.292890,21.226800,1.581770
4.296080,21.541100,1.566610
4.295650,21.906100,1.578160
4.293950,22.288400,1.591820
4.297090,22.551000,1.526180
4.306850,22.794000,1.528520
4.327060,23.142300,1.492050
4.372830,23.517200,1.447850
4.393120,23.886400,1.601720
4.373320,24.290100,1.670990
4.331430,24.629800,1.714930
4.295370,24.978800,1.668990
4.277450,25.293000,1.646990
4.263490,25.599400,1.607970
4.247440,25.969900,1.606410
4.232780,26.318700,1.612710
4.229150,26.620200,1.549120
4.231400,26.929500,1.555650
4.240490,27.273600,1.537090
4.254870,27.589500,1.509320
4.267270,27.931200,1.535800
4.284570,28.201000,1.439200
4.356990,28.500200,1.250210
4.501540,28.800900,1.013060
4.708250,29.075600,0.859812
4.913240,29.219900,0.751217
5.173240,29.443600,0.577365
5.448060,29.571100,0.375545
5.778720,29.689300,0.366779
6.048050,29.819100,0.553218
6.381860,30.053300,0.705596
6.577470,30.310000,0.992262
6.727400,30.616600,1.093380
6.877330,30.921600,1.100540
7.064470,31.237500,1.014950
7.257210,31.511700,0.815228
7.396500,31.628500,0.541274
7.542240,31.692400,0.395031
7.614650,31.716300,0.744031
7.718790,31.776700,0.321802
7.754660,31.752800,-0.009622
7.754660,31.752800,-0.009622
7.754660,31.752800,-0.009622
7.754660,31.752800,-0.009622
7.754660,31.752800,-0.009622
7.754660,31.752800,-0.009622
7.754660,31.752800,-0.009622
7.754660,31.752800,-0.009622
7.754660,31.752800,-0.009622
7.754660,31.752800,-0.009622
7.754660,31.752800,-0.009622
7.754660,31.752800,-0.009622
7.754660,31.752800,-0.009622
7.754660,31.752800,-0.009622
7.754660,31.752800,-0.009622
7.754660,31.752800,-0.009622
7.754660,31.752800,-0.009622
7.754660,31.752800,-0.009622
7.754660,31.752800,-0.009622
7.754660,31.752800,0.008378
7.754660,31.752800,0.008378
7.754660,31.752800,0.008378
7.754660,31.752800,0.008378
7.754660,31.752800,0.008378
7.754660,31.752800,-0.009622
7.828120,31.729500,-0.375622
8.056550,31.568300,-0.822922
8.219500,31.186400,-1.253760
8.340560,30.712400,-1.265560
8.448370,30.338500,-1.120120
8.595920,30.108300,-0.928741
8.777950,29.898600,-0.736719
9.035150,29.701900,-0.596896
9.338090,29.532900,-0.542690
9.654190,29.393300,-0.454142
9.984970,29.287900,-0.248011
10.303100,29.229000,-0.111620
10.645000,29.229200,0.014820
11.048400,29.226000,0.017101
11.423800,29.236300,0.030424
11.769100,29.261600,0.081930
12.107100,29.329900,0.130646
12.446800,29.380100,0.183090
12.795800,29.457500,0.225668
13.109400,29.546300,0.240174
13.416500,29.629300,0.237315
13.831700,29.708800,0.151976
14.229100,29.753100,0.085904
14.612800,29.769200,0.008329
14.921000,29.764900,0.004602
15.317100,29.761800,-0.002688
15.709800,29.760000,0.000217
16.067000,29.758800,0.000894
16.445900,29.757200,0.004334
16.696900,29.758200,0.013414
16.995600,29.761700,0.008593
17.304600,29.756400,-0.052845
17.727700,29.734600,-0.058009
18.092600,29.725300,-0.027878
18.723100,29.729400,0.037734
19.067400,29.745900,0.050340
19.411700,29.754000,0.004073
19.767700,29.754100,0.000101
20.103800,29.754100,0.019277
20.452000,29.761900,0.018741
20.818300,29.758000,0.001995
21.185800,29.759000,0.017139
21.520600,29.762900,0.014446
21.812000,29.761400,-0.002430
22.091100,29.760300,0.015440
22.973100,29.753400,0.010792
23.335600,29.753500,0.018660
23.703900,29.747700,-0.000160
23.897500,29.743100,0.004645
23.977700,29.751300,0.018000
24.237900,29.766300,0.055880
24.530800,29.763900,0.016205
24.987600,29.748800,-0.030785
25.379300,29.744800,0.009483
26.001400,29.739900,0.019714
26.323700,29.737300,-0.012033
26.714000,29.730500,-0.010774
27.060700,29.717300,-0.019377
27.396300,29.711900,-0.003743
27.738000,29.717700,0.043521
28.083600,29.738500,0.051108
28.414800,29.748600,0.018951
28.789300,29.746200,0.022613
29.148800,29.753000,0.027726
29.481500,29.759100,0.010691
29.869800,29.753100,-0.007795
30.248600,29.752500,0.001414
30.594800,29.757700,0.026944
31.010600,29.764700,0.004726
31.324900,29.761600,0.014283
31.605200,29.763400,0.019877
31.939600,29.769600,0.020200
32.266600,29.769100,-0.020379
32.494200,29.760700,0.008252
32.749900,29.766700,0.037835
32.897000,29.769300,0.003404
33.330800,29.771800,0.031242
33.784800,29.783600,0.045151
34.168500,29.783700,0.007255
34.506500,29.784600,-0.011864
34.654500,29.769400,-0.004659
34.753800,29.763400,-0.018735
34.944600,29.755600,-0.041446
35.056500,29.730400,-0.126131
35.306600,29.697600,-0.125797
35.598300,29.660100,-0.119222
35.995800,29.627300,-0.074653
36.485800,29.587300,-0.056007
36.779900,29.564900,-0.063960
37.106800,29.546400,-0.063571
37.456400,29.526800,-0.030193
37.809700,29.521500,-0.011404
37.985000,29.521400,-0.007348
37.985000,29.521400,0.010652
37.985000,29.521400,0.010652
37.985000,29.521400,0.010652
37.985000,29.521400,-0.007348
37.985000,29.521400,-0.007348
37.985000,29.521400,-0.007348
37.985000,29.521400,-0.007348
37.985000,29.521400,-0.007348
37.985000,29.521400,-0.007348
37.985000,29.521400,-0.007348
37.985000,29.521400,-0.007348
37.985000,29.521400,-0.007348
37.985000,29.521400,-0.007348
37.985000,29.521400,-0.007348
37.985000,29.521400,-0.007348
37.985000,29.521400,-0.007348
37.985000,29.521400,-0.007348
37.985000,29.521400,-0.007348
37.985000,29.521400,-0.007348
37.985000,29.521400,-0.007348
37.985000,29.521400,-0.007348
37.985000,29.521400,-0.007348
